<Cat: void setParent(Cat)>/write-field-parent/0	2	<Cat: void setParent(Cat)>/c#_0	<Cat: void setParent(Cat)>/this#_0	<Cat: Cat parent>	<Cat: void setParent(Cat)>	10
<Cat: void setParent(Cat)>/write-field-parent/0	new_var_2	<Cat: void setParent(Cat)>/c#_0	<Cat: void setParent(Cat)>/this#_0	<Cat: Cat parent>	<Cat: void setParent(Cat)>	1
