<simplejavacalculator.Calculator: java.lang.Double calculateBiImpl()>/@this	<simplejavacalculator.Calculator: java.lang.Double calculateBiImpl()>/this#_0	<simplejavacalculator.Calculator: java.lang.Double calculateBiImpl()>
<simplejavacalculator.UI: void <init>()>/i_$$A_2#_86	<simplejavacalculator.UI: void <init>()>/i_$$A_1#_87	<simplejavacalculator.UI: void <init>()>
<simplejavacalculator.Calculator$MonoOperatorModes: void <init>(java.lang.String,int)>/@parameter1	<simplejavacalculator.Calculator$MonoOperatorModes: void <init>(java.lang.String,int)>/l2#_0	<simplejavacalculator.Calculator$MonoOperatorModes: void <init>(java.lang.String,int)>
<simplejavacalculator.Calculator: void <init>()>/@this	<simplejavacalculator.Calculator: void <init>()>/this#_0	<simplejavacalculator.Calculator: void <init>()>
<simplejavacalculator.Calculator: java.lang.Double calculateBi(simplejavacalculator.Calculator$BiOperatorModes,java.lang.Double)>/@parameter1	<simplejavacalculator.Calculator: java.lang.Double calculateBi(simplejavacalculator.Calculator$BiOperatorModes,java.lang.Double)>/num#_0	<simplejavacalculator.Calculator: java.lang.Double calculateBi(simplejavacalculator.Calculator$BiOperatorModes,java.lang.Double)>
<simplejavacalculator.SimpleJavaCalculator: void <init>()>/@this	<simplejavacalculator.SimpleJavaCalculator: void <init>()>/this#_0	<simplejavacalculator.SimpleJavaCalculator: void <init>()>
<simplejavacalculator.Calculator: java.lang.Double calculateEqual(java.lang.Double)>/@this	<simplejavacalculator.Calculator: java.lang.Double calculateEqual(java.lang.Double)>/this#_0	<simplejavacalculator.Calculator: java.lang.Double calculateEqual(java.lang.Double)>
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/i#_222	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/i_$$A_1#_223	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>
<simplejavacalculator.Calculator: java.lang.Double reset()>/@this	<simplejavacalculator.Calculator: java.lang.Double reset()>/this#_0	<simplejavacalculator.Calculator: java.lang.Double reset()>
<simplejavacalculator.UI: void init()>/i_$$A_3#_193	<simplejavacalculator.UI: void init()>/i_$$A_4#_194	<simplejavacalculator.UI: void init()>
<simplejavacalculator.UI: void writer(java.lang.Double)>/@parameter0	<simplejavacalculator.UI: void writer(java.lang.Double)>/num#_0	<simplejavacalculator.UI: void writer(java.lang.Double)>
<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/@this	<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/this#_0	<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>
<simplejavacalculator.UI: java.lang.Double reader()>/@this	<simplejavacalculator.UI: java.lang.Double reader()>/this#_0	<simplejavacalculator.UI: java.lang.Double reader()>
<simplejavacalculator.UI: void <init>()>/i#_86	<simplejavacalculator.UI: void <init>()>/i_$$A_1#_87	<simplejavacalculator.UI: void <init>()>
<simplejavacalculator.Calculator$BiOperatorModes: simplejavacalculator.Calculator$BiOperatorModes valueOf(java.lang.String)>/@parameter0	<simplejavacalculator.Calculator$BiOperatorModes: simplejavacalculator.Calculator$BiOperatorModes valueOf(java.lang.String)>/name#_0	<simplejavacalculator.Calculator$BiOperatorModes: simplejavacalculator.Calculator$BiOperatorModes valueOf(java.lang.String)>
<simplejavacalculator.Calculator: java.lang.Double calculateBi(simplejavacalculator.Calculator$BiOperatorModes,java.lang.Double)>/@parameter0	<simplejavacalculator.Calculator: java.lang.Double calculateBi(simplejavacalculator.Calculator$BiOperatorModes,java.lang.Double)>/newMode#_0	<simplejavacalculator.Calculator: java.lang.Double calculateBi(simplejavacalculator.Calculator$BiOperatorModes,java.lang.Double)>
<simplejavacalculator.UI: void init()>/@this	<simplejavacalculator.UI: void init()>/this#_0	<simplejavacalculator.UI: void init()>
<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/@parameter0	<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/newMode#_0	<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/@this	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/this#_0	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>
<simplejavacalculator.Calculator$MonoOperatorModes: void <init>(java.lang.String,int)>/@this	<simplejavacalculator.Calculator$MonoOperatorModes: void <init>(java.lang.String,int)>/this#_0	<simplejavacalculator.Calculator$MonoOperatorModes: void <init>(java.lang.String,int)>
<simplejavacalculator.Calculator: java.lang.Double calculateBi(simplejavacalculator.Calculator$BiOperatorModes,java.lang.Double)>/@this	<simplejavacalculator.Calculator: java.lang.Double calculateBi(simplejavacalculator.Calculator$BiOperatorModes,java.lang.Double)>/this#_0	<simplejavacalculator.Calculator: java.lang.Double calculateBi(simplejavacalculator.Calculator$BiOperatorModes,java.lang.Double)>
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/@parameter0	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/e#_0	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>
<simplejavacalculator.UI: void init()>/i_$$A_5#_193	<simplejavacalculator.UI: void init()>/i_$$A_4#_194	<simplejavacalculator.UI: void init()>
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/i_$$A_2#_222	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/i_$$A_1#_223	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>
<simplejavacalculator.UI: void writer(java.lang.Double)>/@this	<simplejavacalculator.UI: void writer(java.lang.Double)>/this#_0	<simplejavacalculator.UI: void writer(java.lang.Double)>
<simplejavacalculator.UI: void init()>/i#_122	<simplejavacalculator.UI: void init()>/i_$$A_1#_123	<simplejavacalculator.UI: void init()>
<simplejavacalculator.UI: void init()>/i_$$A_2#_122	<simplejavacalculator.UI: void init()>/i_$$A_1#_123	<simplejavacalculator.UI: void init()>
