<simplejavacalculator.Calculator: java.lang.Double calculateBi(simplejavacalculator.Calculator$BiOperatorModes,java.lang.Double)>/fresh-null-assign/0	7	0.0	<simplejavacalculator.Calculator: java.lang.Double calculateBi(simplejavacalculator.Calculator$BiOperatorModes,java.lang.Double)>/$numconstant0	<simplejavacalculator.Calculator: java.lang.Double calculateBi(simplejavacalculator.Calculator$BiOperatorModes,java.lang.Double)>
<simplejavacalculator.UI: void init()>/fresh-null-assign/0	3	450	<simplejavacalculator.UI: void init()>/$numconstant0	<simplejavacalculator.UI: void init()>
<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/fresh-null-assign/1	3	0	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/$numconstant0	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>
<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/fresh-null-assign/17	43	8	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/$numconstant8	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>
<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/fresh-null-assign/9	23	4	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/$numconstant4	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>
<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/fresh-null-assign/7	18	3	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/$numconstant3	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>
<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/fresh-null-assign/15	38	7	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/$numconstant7	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/20	96	24	<simplejavacalculator.UI: void <init>()>/$numconstant6	<simplejavacalculator.UI: void <init>()>
<simplejavacalculator.UI: void init()>/assign/2	27	0	<simplejavacalculator.UI: void init()>/i#_122	<simplejavacalculator.UI: void init()>
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/15	85	18	<simplejavacalculator.UI: void <init>()>/$numconstant2	<simplejavacalculator.UI: void <init>()>
<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/fresh-null-assign/1	3	0	<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/$numconstant0	<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/17	90	30	<simplejavacalculator.UI: void <init>()>/$numconstant4	<simplejavacalculator.UI: void <init>()>
