<Simple_Pointer: void <init>()>/return-void/0	2	<Dog: void <init>()>
<Animal: void play()>/return-void/0	1	<Dog: void play()>
<Dog: void <init>()>/return-void/0	2	<Cat: void <init>()>
<Cat: void setParent(Cat)>/return-void/0	3	<Cat: void setParent(Cat)>
<Dog: void play()>/return-void/0	1	<Cat: void play()>
<Cat: void <init>()>/return-void/0	2	<Animal: void <init>()>
<Simple_Pointer: void sanitize(java.lang.Object)>/return-void/0	1	<Animal: void play()>
<Animal: void <init>()>/return-void/0	2	<Simple_Pointer: void <init>()>
<Simple_Pointer: void main(java.lang.String[])>/return-void/0	20	<Simple_Pointer: void main(java.lang.String[])>
<Cat: void play()>/return-void/0	1	<Simple_Pointer: void sanitize(java.lang.Object)>
<Simple_Pointer: void test(int)>/return-void/0	16	<Simple_Pointer: void test(int)>
<Simple_Pointer: void morePlay(Cat)>/return-void/0	7	<Simple_Pointer: void morePlay(Cat)>
<Simple_Pointer: void morePlay(Cat)>/return-void/1	8	<Simple_Pointer: void morePlay(Cat)>
