914
908
56
474
39
763
254
218
857
433
490
382
552
235
717
336
31
203
623
211
630
325
412
745
642
540
681
123
707
307
271
591
503
108
737
695
688
275
792
191
520
220
906
521
927
66
726
102
499
528
742
276
783
299
19
331
853
426
555
327
578
473
903
115
869
838
146
302
735
126
895
498
868
901
37
478
226
445
799
16
929
453
463
233
534
165
130
475
188
703
768
639
248
762
561
613
447
365
456
919
712
514
933
775
281
23
112
92
339
49
912
862
122
835
756
671
369
208
896
893
541
468
876
883
564
576
545
161
904
833
891
21
46
395
769
212
199
849
356
625
602
637
599
887
321
127
842
501
57
86
617
181
828
240
844
472
668
374
270
915
303
314
832
548
747
629
531
64
247
250
615
565
894
664
593
759
559
631
230
757
178
154
543
113
509
721
722
179
223
793
870
553
652
483
826
814
495
798
549
618
423
52
93
114
804
333
496
85
856
431
834
579
68
258
27
601
277
811
84
167
771
137
554
448
515
765
825
274
655
156
592
282
635
662
80
316
177
371
621
874
328
106
746
8
388
527
249
197
700
673
358
674
766
711
163
370
815
434
279
427
171
366
715
259
34
9
734
224
110
43
758
246
858
89
305
38
556
571
935
723
245
87
882
660
24
535
389
645
846
780
829
58
402
583
253
111
204
577
807
344
867
401
704
859
803
731
690
124
286
524
251
822
153
921
743
411
129
761
196
289
442
905
575
326
872
215
686
54
469
512
494
443
332
48
152
821
467
784
418
278
676
312
538
819
909
144
32
147
816
291
546
22
72
301
83
176
3
298
383
349
340
530
7
801
190
777
74
128
612
493
209
916
529
748
486
155
924
795
62
727
268
174
606
309
363
458
350
346
519
430
172
125
414
624
855
718
840
1
94
396
741
387
886
82
404
922
225
399
318
790
818
261
376
600
694
449
403
75
863
148
252
698
785
120
157
131
523
678
892
544
140
452
889
207
201
595
96
195
714
162
679
210
194
95
420
51
477
680
594
381
684
99
647
205
109
939
117
879
827
189
640
526
574
372
446
69
665
808
569
377
510
118
854
460
142
134
683
285
542
481
725
280
913
169
850
691
47
491
716
926
390
500
354
604
590
133
502
925
782
319
139
689
455
607
221
847
310
517
438
614
461
73
341
116
408
213
0
632
898
324
843
407
103
353
67
465
459
848
256
217
539
315
582
817
605
928
239
537
572
598
794
53
13
805
669
634
375
65
910
425
12
728
568
936
441
228
330
175
709
406
608
800
284
696
511
824
180
938
413
656
419
184
719
767
436
627
241
36
516
787
293
764
476
567
675
166
35
911
729
466
79
866
355
661
417
648
471
214
508
311
485
877
132
823
890
320
772
88
573
267
789
136
149
107
480
603
907
428
272
55
4
619
470
487
173
306
313
17
392
357
45
182
558
202
841
439
663
322
504
861
702
611
753
25
871
18
699
104
497
736
557
837
610
584
405
373
796
50
183
616
186
185
839
570
687
851
347
150
255
706
121
90
488
649
78
151
429
138
269
283
379
513
63
444
29
937
30
265
236
391
384
394
11
650
462
697
231
237
262
797
351
352
492
776
920
141
770
779
296
192
432
551
364
273
243
636
158
360
931
708
685
760
845
813
187
70
644
451
536
329
145
788
77
739
6
76
710
59
692
91
266
26
641
658
701
596
657
367
260
533
393
168
626
865
348
378
98
547
550
482
786
257
864
653
880
345
421
335
628
359
667
720
143
560
44
398
643
897
693
750
238
200
836
300
437
304
884
159
263
654
422
666
830
875
622
633
222
733
888
586
101
323
902
386
754
744
809
773
242
651
705
361
61
40
810
802
