<com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin: void initializeGoApplicationAccessor(com.thoughtworks.go.plugin.api.GoApplicationAccessor)>/goto/1	40	56	<com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin: void initializeGoApplicationAccessor(com.thoughtworks.go.plugin.api.GoApplicationAccessor)>	10
<com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin: void initializeGoApplicationAccessor(com.thoughtworks.go.plugin.api.GoApplicationAccessor)>/goto/1	40	71	<com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin: void initializeGoApplicationAccessor(com.thoughtworks.go.plugin.api.GoApplicationAccessor)>	1
<com.matt_richardson.gocd.websocket_notifier.PipelineDetailsPopulator: java.lang.String extendMessageToIncludePipelineDetails(java.lang.String)>/goto/0	21	39	<com.matt_richardson.gocd.websocket_notifier.PipelineDetailsPopulator: java.lang.String extendMessageToIncludePipelineDetails(java.lang.String)>	10
<com.matt_richardson.gocd.websocket_notifier.PipelineDetailsPopulator: java.lang.String extendMessageToIncludePipelineDetails(java.lang.String)>/goto/0	21	40	<com.matt_richardson.gocd.websocket_notifier.PipelineDetailsPopulator: java.lang.String extendMessageToIncludePipelineDetails(java.lang.String)>	10
<com.matt_richardson.gocd.websocket_notifier.PipelineWebSocketServer: void sendToAll(java.lang.String)>/goto/0	21	5	<com.matt_richardson.gocd.websocket_notifier.PipelineWebSocketServer: void sendToAll(java.lang.String)>	10
<com.matt_richardson.gocd.websocket_notifier.PipelineWebSocketServer: void sendToAll(java.lang.String)>/goto/0	26	5	<com.matt_richardson.gocd.websocket_notifier.PipelineWebSocketServer: void sendToAll(java.lang.String)>	1
<com.matt_richardson.gocd.websocket_notifier.PipelineWebSocketServer: void sendToAll(java.lang.String)>/goto/1	23	29	<com.matt_richardson.gocd.websocket_notifier.PipelineWebSocketServer: void sendToAll(java.lang.String)>	0
<com.matt_richardson.gocd.websocket_notifier.PluginConfig: boolean hasBasicAuth()>/goto/0	6	8	<com.matt_richardson.gocd.websocket_notifier.PluginConfig: boolean hasBasicAuth()>	10
<com.matt_richardson.gocd.websocket_notifier.PluginConfig: boolean hasBasicAuth()>/goto/0	6	9	<com.matt_richardson.gocd.websocket_notifier.PluginConfig: boolean hasBasicAuth()>	10
<com.matt_richardson.gocd.websocket_notifier.PluginConfig: boolean isGoPasswordSet()>/goto/0	4	6	<com.matt_richardson.gocd.websocket_notifier.PluginConfig: boolean isGoPasswordSet()>	10
<com.matt_richardson.gocd.websocket_notifier.PluginConfig: boolean isGoPasswordSet()>/goto/0	4	7	<com.matt_richardson.gocd.websocket_notifier.PluginConfig: boolean isGoPasswordSet()>	10
<com.matt_richardson.gocd.websocket_notifier.PluginConfig: boolean isGoUserSet()>/goto/0	4	6	<com.matt_richardson.gocd.websocket_notifier.PluginConfig: boolean isGoUserSet()>	10
<com.matt_richardson.gocd.websocket_notifier.PluginConfig: boolean isGoUserSet()>/goto/0	4	7	<com.matt_richardson.gocd.websocket_notifier.PluginConfig: boolean isGoUserSet()>	10
<com.matt_richardson.gocd.websocket_notifier.PluginConfig: boolean isHostSet()>/goto/0	5	7	<com.matt_richardson.gocd.websocket_notifier.PluginConfig: boolean isHostSet()>	10
<com.matt_richardson.gocd.websocket_notifier.PluginConfig: boolean isHostSet()>/goto/0	5	8	<com.matt_richardson.gocd.websocket_notifier.PluginConfig: boolean isHostSet()>	10
<com.matt_richardson.gocd.websocket_notifier.PluginConfig: void <init>()>/goto/0	30	62	<com.matt_richardson.gocd.websocket_notifier.PluginConfig: void <init>()>	10
