0	<Simple_Pointer: void main(java.lang.String[])>/Simple_Pointer.sanitize/0	<Simple_Pointer: void main(java.lang.String[])>/line#_12	0
0	<Simple_Pointer: void main(java.lang.String[])>/Simple_Pointer.test/0	<Simple_Pointer: void main(java.lang.String[])>/$stack5	0
0	<Simple_Pointer: void main(java.lang.String[])>/java.io.BufferedReader.<init>/0	<Simple_Pointer: void main(java.lang.String[])>/$stack7	10
0	<Simple_Pointer: void main(java.lang.String[])>/java.io.BufferedReader.<init>/0	<Simple_Pointer: void main(java.lang.String[])>/$stack8	1
0	<Simple_Pointer: void main(java.lang.String[])>/java.io.InputStreamReader.<init>/0	<Simple_Pointer: void main(java.lang.String[])>/$stack7	1
0	<Simple_Pointer: void main(java.lang.String[])>/java.io.InputStreamReader.<init>/0	<Simple_Pointer: void main(java.lang.String[])>/$stack8	10
0	<Simple_Pointer: void main(java.lang.String[])>/java.io.PrintStream.println/0	<Simple_Pointer: void main(java.lang.String[])>/result#_14	0
0	<Simple_Pointer: void main(java.lang.String[])>/java.lang.StringBuilder.append/0	<Simple_Pointer: void main(java.lang.String[])>/$stack10	0
0	<Simple_Pointer: void main(java.lang.String[])>/java.lang.StringBuilder.append/1	<Simple_Pointer: void main(java.lang.String[])>/line#_12	0
0	<Simple_Pointer: void morePlay(Cat)>/Cat.playWith/0	<Simple_Pointer: void morePlay(Cat)>/c#_0	10
0	<Simple_Pointer: void morePlay(Cat)>/Cat.playWith/0	<Simple_Pointer: void morePlay(Cat)>/p#_38	1
0	<Simple_Pointer: void morePlay(Cat)>/Cat.playWith/1	<Simple_Pointer: void morePlay(Cat)>/c#_0	1
0	<Simple_Pointer: void morePlay(Cat)>/Cat.playWith/1	<Simple_Pointer: void morePlay(Cat)>/p#_38	10
0	<Simple_Pointer: void test(int)>/Simple_Pointer.morePlay/0	<Simple_Pointer: void test(int)>/$stack5	10
0	<Simple_Pointer: void test(int)>/Simple_Pointer.morePlay/0	new_var_4	1
0	new_var_6	<Simple_Pointer: void test(int)>/$stack5	1
