<simplejavacalculator.UI: void writer(java.lang.Double)>/if/0	new_var_0	new_var_1	1
<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/if/7	new_var_0	new_var_1	1
<simplejavacalculator.Calculator: java.lang.Double calculateBiImpl()>/if/2	new_var_0	new_var_1	1
<simplejavacalculator.UI: void <init>()>/if/0	new_var_0	10	1
<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/if/8	new_var_0	new_var_1	1
<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/if/6	new_var_0	new_var_1	1
<simplejavacalculator.UI: void init()>/if/0	new_var_0	10	1
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/if/0	new_var_0	10	1
<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/if/9	new_var_0	new_var_1	1
<simplejavacalculator.UI: void init()>/if/1	new_var_0	10	1
<simplejavacalculator.Calculator: java.lang.Double calculateBiImpl()>/if/2	2	0	10
<simplejavacalculator.UI: void init()>/if/1	2	10	10
<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/if/7	2	0	10
<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/if/6	2	0	10
<simplejavacalculator.UI: void init()>/if/0	2	10	10
<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/if/8	2	0	10
<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/if/9	2	0	10
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/if/0	2	10	10
<simplejavacalculator.UI: void writer(java.lang.Double)>/if/0	2	0	10
<simplejavacalculator.UI: void <init>()>/if/0	2	10	10
