<org.springframework.boot.loader.zip.ZipContent$Kind: void <clinit>()>/fresh-null-assign/1	3	0	<org.springframework.boot.loader.zip.ZipContent$Kind: void <clinit>()>/$numconstant0	<org.springframework.boot.loader.zip.ZipContent$Kind: void <clinit>()>
<org.springframework.boot.loader.zip.ZipContent$Kind: void <clinit>()>/fresh-null-assign/3	8	1	<org.springframework.boot.loader.zip.ZipContent$Kind: void <clinit>()>/$numconstant1	<org.springframework.boot.loader.zip.ZipContent$Kind: void <clinit>()>
<org.springframework.boot.loader.zip.ZipContent$Kind: void <clinit>()>/fresh-null-assign/5	13	2	<org.springframework.boot.loader.zip.ZipContent$Kind: void <clinit>()>/$numconstant2	<org.springframework.boot.loader.zip.ZipContent$Kind: void <clinit>()>
<org.springframework.boot.loader.launch.PropertiesLauncher$Instantiator: void <init>(java.lang.ClassLoader,java.lang.String)>/fresh-null-assign/0	4	1	<org.springframework.boot.loader.launch.PropertiesLauncher$Instantiator: void <init>(java.lang.ClassLoader,java.lang.String)>/$numconstant0	<org.springframework.boot.loader.launch.PropertiesLauncher$Instantiator: void <init>(java.lang.ClassLoader,java.lang.String)>
<org.springframework.boot.loader.launch.JarFileArchive: java.net.URL getUnpackedNestedJarUrl(java.util.jar.JarEntry)>/fresh-null-assign/0	4	47	<org.springframework.boot.loader.launch.JarFileArchive: java.net.URL getUnpackedNestedJarUrl(java.util.jar.JarEntry)>/$numconstant0	<org.springframework.boot.loader.launch.JarFileArchive: java.net.URL getUnpackedNestedJarUrl(java.util.jar.JarEntry)>
<org.springframework.boot.loader.launch.JarFileArchive: java.net.URL getUnpackedNestedJarUrl(java.util.jar.JarEntry)>/fresh-null-assign/1	8	47	<org.springframework.boot.loader.launch.JarFileArchive: java.net.URL getUnpackedNestedJarUrl(java.util.jar.JarEntry)>/$numconstant1	<org.springframework.boot.loader.launch.JarFileArchive: java.net.URL getUnpackedNestedJarUrl(java.util.jar.JarEntry)>
<org.springframework.boot.loader.launch.JarFileArchive: java.nio.file.Path createUnpackDirectory(java.nio.file.Path)>/assign/2	2	0	<org.springframework.boot.loader.launch.JarFileArchive: java.nio.file.Path createUnpackDirectory(java.nio.file.Path)>/attempts#_135	<org.springframework.boot.loader.launch.JarFileArchive: java.nio.file.Path createUnpackDirectory(java.nio.file.Path)>
<org.springframework.boot.loader.jar.NestedJarFile$RawZipDataInputStream: void close()>/fresh-null-assign/0	5	1	<org.springframework.boot.loader.jar.NestedJarFile$RawZipDataInputStream: void close()>/$numconstant0	<org.springframework.boot.loader.jar.NestedJarFile$RawZipDataInputStream: void close()>
<org.springframework.boot.loader.zip.ZipLocalFileHeaderRecord: byte[] asByteArray()>/fresh-null-assign/0	2	30	<org.springframework.boot.loader.zip.ZipLocalFileHeaderRecord: byte[] asByteArray()>/$numconstant0	<org.springframework.boot.loader.zip.ZipLocalFileHeaderRecord: byte[] asByteArray()>
<org.springframework.boot.loader.zip.ZipLocalFileHeaderRecord: byte[] asByteArray()>/fresh-null-assign/1	6	67324752	<org.springframework.boot.loader.zip.ZipLocalFileHeaderRecord: byte[] asByteArray()>/$numconstant1	<org.springframework.boot.loader.zip.ZipLocalFileHeaderRecord: byte[] asByteArray()>
<org.springframework.boot.loader.zip.ZipLocalFileHeaderRecord: org.springframework.boot.loader.zip.ZipLocalFileHeaderRecord load(org.springframework.boot.loader.zip.DataBlock,long)>/fresh-null-assign/1	7	30	<org.springframework.boot.loader.zip.ZipLocalFileHeaderRecord: org.springframework.boot.loader.zip.ZipLocalFileHeaderRecord load(org.springframework.boot.loader.zip.DataBlock,long)>/$numconstant0	<org.springframework.boot.loader.zip.ZipLocalFileHeaderRecord: org.springframework.boot.loader.zip.ZipLocalFileHeaderRecord load(org.springframework.boot.loader.zip.DataBlock,long)>
