<org.springframework.boot.loader.nio.file.NestedFileStore: org.springframework.boot.loader.nio.file.NestedFileSystem fileSystem>	org.springframework.boot.loader.nio.file.NestedFileStore	fileSystem	org.springframework.boot.loader.nio.file.NestedFileSystem
<org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord: long size>	org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord	size	long
<org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord: long sizeOfZip64EndOfCentralDirectoryRecord>	org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord	sizeOfZip64EndOfCentralDirectoryRecord	long
<org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord: short versionMadeBy>	org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord	versionMadeBy	short
<org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord: short versionNeededToExtract>	org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord	versionNeededToExtract	short
<org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord: int numberOfThisDisk>	org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord	numberOfThisDisk	int
<org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord: int diskWhereCentralDirectoryStarts>	org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord	diskWhereCentralDirectoryStarts	int
<org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord: long numberOfCentralDirectoryEntriesOnThisDisk>	org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord	numberOfCentralDirectoryEntriesOnThisDisk	long
<org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord: long totalNumberOfCentralDirectoryEntries>	org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord	totalNumberOfCentralDirectoryEntries	long
<org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord: long sizeOfCentralDirectory>	org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord	sizeOfCentralDirectory	long
<org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord: long offsetToStartOfCentralDirectory>	org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord	offsetToStartOfCentralDirectory	long
<org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord: org.springframework.boot.loader.log.DebugLogger debug>	org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord	debug	org.springframework.boot.loader.log.DebugLogger
<org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord: int SIGNATURE>	org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord	SIGNATURE	int
<org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord: int MINIMUM_SIZE>	org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord	MINIMUM_SIZE	int
<org.springframework.boot.loader.nio.file.NestedFileStore: org.springframework.boot.loader.nio.file.NestedFileSystem fileSystem>	org.springframework.boot.loader.nio.file.NestedFileStore	fileSystem	org.springframework.boot.loader.nio.file.NestedFileSystem
<org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord: long size>	org.springframework.boot.loader.zip.Zip64EndOfCentralDirectoryRecord	size	long
