<handle <org.springframework.boot.loader.jar.NestedJarFile: org.springframework.boot.loader.jar.ManifestInfo getManifestInfo(org.springframework.boot.loader.zip.ZipContent)>>	<org.springframework.boot.loader.jar.NestedJarFile: org.springframework.boot.loader.jar.ManifestInfo getManifestInfo(org.springframework.boot.loader.zip.ZipContent)>	org.springframework.boot.loader.jar.ManifestInfo	org.springframework.boot.loader.zip.ZipContent	1
<handle <org.springframework.boot.loader.jar.NestedJarFile: java.util.jar.JarEntry lambda$stream$0(org.springframework.boot.loader.zip.ZipContent$Entry)>>	<org.springframework.boot.loader.jar.NestedJarFile: java.util.jar.JarEntry lambda$stream$0(org.springframework.boot.loader.zip.ZipContent$Entry)>	java.util.jar.JarEntry	org.springframework.boot.loader.zip.ZipContent$Entry	1
<handle <org.springframework.boot.loader.jar.NestedJarFile: java.lang.String getBaseName(org.springframework.boot.loader.zip.ZipContent$Entry)>>	<org.springframework.boot.loader.jar.NestedJarFile: java.lang.String getBaseName(org.springframework.boot.loader.zip.ZipContent$Entry)>	java.lang.String	org.springframework.boot.loader.zip.ZipContent$Entry	1
<handle <java.util.Objects: boolean nonNull(java.lang.Object)>>	<java.util.Objects: boolean nonNull(java.lang.Object)>	boolean	java.lang.Object	1
<handle <org.springframework.boot.loader.jar.NestedJarFile: java.util.jar.JarEntry getJarEntry(java.lang.String)>>	<org.springframework.boot.loader.jar.NestedJarFile: java.util.jar.JarEntry getJarEntry(java.lang.String)>	java.util.jar.JarEntry	java.lang.String	1
<handle <java.util.Objects: boolean nonNull(java.lang.Object)>>	<java.util.Objects: boolean nonNull(java.lang.Object)>	boolean	java.lang.Object	1
<handle <org.springframework.boot.loader.jar.NestedJarFile: org.springframework.boot.loader.jar.ManifestInfo getManifestInfo(org.springframework.boot.loader.zip.ZipContent)>>	<org.springframework.boot.loader.jar.NestedJarFile: org.springframework.boot.loader.jar.ManifestInfo getManifestInfo(org.springframework.boot.loader.zip.ZipContent)>	org.springframework.boot.loader.jar.ManifestInfo	org.springframework.boot.loader.zip.ZipContent	1
<handle <org.springframework.boot.loader.jar.MetaInfVersionsInfo: org.springframework.boot.loader.jar.MetaInfVersionsInfo get(org.springframework.boot.loader.zip.ZipContent)>>	<org.springframework.boot.loader.jar.MetaInfVersionsInfo: org.springframework.boot.loader.jar.MetaInfVersionsInfo get(org.springframework.boot.loader.zip.ZipContent)>	org.springframework.boot.loader.jar.MetaInfVersionsInfo	org.springframework.boot.loader.zip.ZipContent	1
<handle <org.springframework.boot.loader.net.protocol.jar.UrlJarManifest: void lambda$get$0(java.util.jar.Manifest,java.lang.String,java.util.jar.Attributes)>>	<org.springframework.boot.loader.net.protocol.jar.UrlJarManifest: void lambda$get$0(java.util.jar.Manifest,java.lang.String,java.util.jar.Attributes)>	void	java.util.jar.Manifest,java.lang.String,java.util.jar.Attributes	3
