<com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin: com.thoughtworks.go.plugin.api.response.GoPluginApiResponse handle(com.thoughtworks.go.plugin.api.request.GoPluginApiRequest)>/if/0	17	0
<com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin: com.thoughtworks.go.plugin.api.response.GoPluginApiResponse handle(com.thoughtworks.go.plugin.api.request.GoPluginApiRequest)>/if/1	23	1
<com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin: com.thoughtworks.go.plugin.api.response.GoPluginApiResponse handle(com.thoughtworks.go.plugin.api.request.GoPluginApiRequest)>/if/1	23	10
<com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin: com.thoughtworks.go.plugin.api.response.GoPluginApiResponse renderJSON(int,java.lang.Object)>/if/0	6	0
<com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin: void initializeGoApplicationAccessor(com.thoughtworks.go.plugin.api.GoApplicationAccessor)>/if/0	54	10
<com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin: void initializeGoApplicationAccessor(com.thoughtworks.go.plugin.api.GoApplicationAccessor)>/if/0	55	10
<com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin: void initializeGoApplicationAccessor(com.thoughtworks.go.plugin.api.GoApplicationAccessor)>/if/0	56	10
<com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin: void initializeGoApplicationAccessor(com.thoughtworks.go.plugin.api.GoApplicationAccessor)>/if/1	22	10
<com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin: void initializeGoApplicationAccessor(com.thoughtworks.go.plugin.api.GoApplicationAccessor)>/if/1	81	1
<com.matt_richardson.gocd.websocket_notifier.PipelineDetailsPopulator: com.google.gson.JsonElement downloadPipelineInstanceDetails(java.lang.String)>/if/0	45	10
<com.matt_richardson.gocd.websocket_notifier.PipelineDetailsPopulator: java.lang.String extendMessageToIncludePipelineDetails(java.lang.String)>/if/0	15	10
<com.matt_richardson.gocd.websocket_notifier.PipelineDetailsPopulator: java.lang.String extendMessageToIncludePipelineDetails(java.lang.String)>/if/0	16	10
<com.matt_richardson.gocd.websocket_notifier.PipelineWebSocketServer: void sendToAll(java.lang.String)>/if/0	22	0
<com.matt_richardson.gocd.websocket_notifier.PluginConfig: boolean hasBasicAuth()>/if/0	7	10
<com.matt_richardson.gocd.websocket_notifier.PluginConfig: boolean hasBasicAuth()>/if/1	7	10
<com.matt_richardson.gocd.websocket_notifier.PluginConfig: boolean isGoPasswordSet()>/if/0	5	10
<com.matt_richardson.gocd.websocket_notifier.PluginConfig: boolean isGoUserSet()>/if/0	5	1
<com.matt_richardson.gocd.websocket_notifier.PluginConfig: boolean isGoUserSet()>/if/0	5	10
<com.matt_richardson.gocd.websocket_notifier.PluginConfig: boolean isHostSet()>/if/0	6	10
<com.matt_richardson.gocd.websocket_notifier.PluginConfig: void <init>()>/if/0	31	10
<com.matt_richardson.gocd.websocket_notifier.PluginConfig: void <init>()>/if/1	38	10
<com.matt_richardson.gocd.websocket_notifier.PluginConfig: void <init>()>/if/2	44	10
<com.matt_richardson.gocd.websocket_notifier.PluginConfig: void <init>()>/if/3	50	10
<com.matt_richardson.gocd.websocket_notifier.PluginConfig: void <init>()>/if/4	56	10
<com.matt_richardson.gocd.websocket_notifier.PluginConfig: void <init>()>/if/5	62	10
