<java.lang.System: java.io.PrintStream out>	<Simple_Pointer: void main(java.lang.String[])>/$stack13	<Simple_Pointer: void main(java.lang.String[])>
<java.lang.System: java.io.InputStream in>	<Simple_Pointer: void main(java.lang.String[])>/$stack8	<Simple_Pointer: void main(java.lang.String[])>
