<Animal: Animal playWith(Animal)>/return/0	3	<Animal: Animal playWith(Animal)>/other#_0	<Animal: Animal playWith(Animal)>	10
<Animal: Animal playWith(Animal)>/return/0	new_var_18	<Animal: Animal playWith(Animal)>/other#_0	<Animal: Animal playWith(Animal)>	1
<Cat: Cat getParent()>/return/0	2	<Cat: Cat getParent()>/$stack1	<Cat: Cat getParent()>	10
<Cat: Cat getParent()>/return/0	new_var_15	<Cat: Cat getParent()>/$stack1	<Cat: Cat getParent()>	1
