<Simple_Pointer: void main(java.lang.String[])>/assign/2	3	<Simple_Pointer: void main(java.lang.String[])>/$stack5	<Simple_Pointer: void main(java.lang.String[])>	10
<Simple_Pointer: void main(java.lang.String[])>/assign/2	new_var_18	<Simple_Pointer: void main(java.lang.String[])>/$stack5	<Simple_Pointer: void main(java.lang.String[])>	1
