<com.matt_richardson.gocd.websocket_notifier.WebSocketPipelineListener: com.matt_richardson.gocd.websocket_notifier.PipelineWebSocketServer webSocketServer>	com.matt_richardson.gocd.websocket_notifier.WebSocketPipelineListener	webSocketServer	com.matt_richardson.gocd.websocket_notifier.PipelineWebSocketServer
<com.matt_richardson.gocd.websocket_notifier.WebSocketPipelineListener: com.thoughtworks.go.plugin.api.logging.Logger LOGGER>	com.matt_richardson.gocd.websocket_notifier.WebSocketPipelineListener	LOGGER	com.thoughtworks.go.plugin.api.logging.Logger
<com.matt_richardson.gocd.websocket_notifier.WebSocketPipelineListener: com.thoughtworks.go.plugin.api.logging.Logger LOGGER>	com.matt_richardson.gocd.websocket_notifier.WebSocketPipelineListener	LOGGER	com.thoughtworks.go.plugin.api.logging.Logger
<com.matt_richardson.gocd.websocket_notifier.WebSocketPipelineListener: com.matt_richardson.gocd.websocket_notifier.PipelineWebSocketServer webSocketServer>	com.matt_richardson.gocd.websocket_notifier.WebSocketPipelineListener	webSocketServer	com.matt_richardson.gocd.websocket_notifier.PipelineWebSocketServer
<com.matt_richardson.gocd.websocket_notifier.WebSocketPipelineListener: com.thoughtworks.go.plugin.api.logging.Logger LOGGER>	com.matt_richardson.gocd.websocket_notifier.WebSocketPipelineListener	LOGGER	com.thoughtworks.go.plugin.api.logging.Logger
<com.matt_richardson.gocd.websocket_notifier.WebSocketPipelineListener: com.matt_richardson.gocd.websocket_notifier.PipelineWebSocketServer webSocketServer>	com.matt_richardson.gocd.websocket_notifier.WebSocketPipelineListener	webSocketServer	com.matt_richardson.gocd.websocket_notifier.PipelineWebSocketServer
<com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin$1: int val$responseCode>	com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin$1	val$responseCode	int
<com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin$1: java.lang.String val$json>	com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin$1	val$json	java.lang.String
<com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin$1: com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin this$0>	com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin$1	this$0	com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin
<com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin$1: com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin this$0>	com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin$1	this$0	com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin
<com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin$1: int val$responseCode>	com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin$1	val$responseCode	int
<com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin$1: java.lang.String val$json>	com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin$1	val$json	java.lang.String
<com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin$1: int val$responseCode>	com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin$1	val$responseCode	int
<com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin$1: java.lang.String val$json>	com.matt_richardson.gocd.websocket_notifier.GoNotificationPlugin$1	val$json	java.lang.String
<com.matt_richardson.gocd.websocket_notifier.PipelineWebSocketServer: com.thoughtworks.go.plugin.api.logging.Logger LOGGER>	com.matt_richardson.gocd.websocket_notifier.PipelineWebSocketServer	LOGGER	com.thoughtworks.go.plugin.api.logging.Logger
<com.matt_richardson.gocd.websocket_notifier.PipelineWebSocketServer: com.thoughtworks.go.plugin.api.logging.Logger LOGGER>	com.matt_richardson.gocd.websocket_notifier.PipelineWebSocketServer	LOGGER	com.thoughtworks.go.plugin.api.logging.Logger
<com.matt_richardson.gocd.websocket_notifier.PipelineWebSocketServer: com.thoughtworks.go.plugin.api.logging.Logger LOGGER>	com.matt_richardson.gocd.websocket_notifier.PipelineWebSocketServer	LOGGER	com.thoughtworks.go.plugin.api.logging.Logger
<com.matt_richardson.gocd.websocket_notifier.PipelineWebSocketServer: com.thoughtworks.go.plugin.api.logging.Logger LOGGER>	com.matt_richardson.gocd.websocket_notifier.PipelineWebSocketServer	LOGGER	com.thoughtworks.go.plugin.api.logging.Logger
<com.matt_richardson.gocd.websocket_notifier.PipelineWebSocketServer: com.thoughtworks.go.plugin.api.logging.Logger LOGGER>	com.matt_richardson.gocd.websocket_notifier.PipelineWebSocketServer	LOGGER	com.thoughtworks.go.plugin.api.logging.Logger
