<org.springframework.boot.loader.jar.StringSequence: void <init>(java.lang.String)>/assign-cast/0	5	-1	<org.springframework.boot.loader.jar.StringSequence: void <init>(java.lang.String)>/$i0	int	<org.springframework.boot.loader.jar.StringSequence: void <init>(java.lang.String)>
<org.springframework.boot.loader.jar.StringSequence: boolean equals(java.lang.Object)>/assign-cast/1	21	-1	<org.springframework.boot.loader.jar.StringSequence: boolean equals(java.lang.Object)>/$i0	int	<org.springframework.boot.loader.jar.StringSequence: boolean equals(java.lang.Object)>
<org.springframework.boot.loader.jar.JarFile: java.net.URL getUrl()>/assign-cast/0	20	-1	<org.springframework.boot.loader.jar.JarFile: java.net.URL getUrl()>/$i0	int	<org.springframework.boot.loader.jar.JarFile: java.net.URL getUrl()>
<org.springframework.boot.loader.jar.Handler: java.lang.String getFileFromSpec(java.lang.String)>/assign-cast/0	4	-1	<org.springframework.boot.loader.jar.Handler: java.lang.String getFileFromSpec(java.lang.String)>/$i0	int	<org.springframework.boot.loader.jar.Handler: java.lang.String getFileFromSpec(java.lang.String)>
<org.springframework.boot.loader.jar.Handler: java.lang.String getFileFromContext(java.net.URL,java.lang.String)>/assign-cast/0	29	-1	<org.springframework.boot.loader.jar.Handler: java.lang.String getFileFromContext(java.net.URL,java.lang.String)>/$i0	int	<org.springframework.boot.loader.jar.Handler: java.lang.String getFileFromContext(java.net.URL,java.lang.String)>
<org.springframework.boot.loader.jar.Handler: java.lang.String trimToJarRoot(java.lang.String)>/assign-cast/0	4	-1	<org.springframework.boot.loader.jar.Handler: java.lang.String trimToJarRoot(java.lang.String)>/$i0	int	<org.springframework.boot.loader.jar.Handler: java.lang.String trimToJarRoot(java.lang.String)>
<org.springframework.boot.loader.jar.Handler: void setFile(java.net.URL,java.lang.String)>/assign-cast/0	4	-1	<org.springframework.boot.loader.jar.Handler: void setFile(java.net.URL,java.lang.String)>/$i0	int	<org.springframework.boot.loader.jar.Handler: void setFile(java.net.URL,java.lang.String)>
<org.springframework.boot.loader.jar.Handler: int hashCode(java.lang.String,java.lang.String)>/assign-cast/0	12	-1	<org.springframework.boot.loader.jar.Handler: int hashCode(java.lang.String,java.lang.String)>/$i0	int	<org.springframework.boot.loader.jar.Handler: int hashCode(java.lang.String,java.lang.String)>
<org.springframework.boot.loader.jar.Handler: boolean sameFile(java.net.URL,java.net.URL)>/assign-cast/0	19	-1	<org.springframework.boot.loader.jar.Handler: boolean sameFile(java.net.URL,java.net.URL)>/$i0	int	<org.springframework.boot.loader.jar.Handler: boolean sameFile(java.net.URL,java.net.URL)>
<org.springframework.boot.loader.jar.Handler: boolean sameFile(java.net.URL,java.net.URL)>/assign-cast/1	21	-1	<org.springframework.boot.loader.jar.Handler: boolean sameFile(java.net.URL,java.net.URL)>/$i1	int	<org.springframework.boot.loader.jar.Handler: boolean sameFile(java.net.URL,java.net.URL)>
<org.springframework.boot.loader.jar.Handler: org.springframework.boot.loader.jar.JarFile getRootJarFileFromUrl(java.net.URL)>/assign-cast/0	5	-1	<org.springframework.boot.loader.jar.Handler: org.springframework.boot.loader.jar.JarFile getRootJarFileFromUrl(java.net.URL)>/$i0	int	<org.springframework.boot.loader.jar.Handler: org.springframework.boot.loader.jar.JarFile getRootJarFileFromUrl(java.net.URL)>
<org.springframework.boot.loader.jar.JarURLConnection: java.net.URL buildJarFileUrl()>/assign-cast/0	17	-1	<org.springframework.boot.loader.jar.JarURLConnection: java.net.URL buildJarFileUrl()>/$i0	int	<org.springframework.boot.loader.jar.JarURLConnection: java.net.URL buildJarFileUrl()>
<org.springframework.boot.loader.jar.JarURLConnection: int getContentLength()>/assign-cast/1	5	-1	<org.springframework.boot.loader.jar.JarURLConnection: int getContentLength()>/$i1	int	<org.springframework.boot.loader.jar.JarURLConnection: int getContentLength()>
<org.springframework.boot.loader.jar.JarURLConnection: long getContentLengthLong()>/assign-cast/3	18	-1	<org.springframework.boot.loader.jar.JarURLConnection: long getContentLengthLong()>/$stack5	long	<org.springframework.boot.loader.jar.JarURLConnection: long getContentLengthLong()>
<org.springframework.boot.loader.jar.Bytes: long littleEndianValue(byte[],int,int)>/assign-cast/2	17	-1	<org.springframework.boot.loader.jar.Bytes: long littleEndianValue(byte[],int,int)>/$i0	int	<org.springframework.boot.loader.jar.Bytes: long littleEndianValue(byte[],int,int)>
<org.springframework.boot.loader.jar.JarURLConnection: int indexOfRootSpec(org.springframework.boot.loader.jar.StringSequence,java.lang.String)>/assign-cast/0	5	-1	<org.springframework.boot.loader.jar.JarURLConnection: int indexOfRootSpec(org.springframework.boot.loader.jar.StringSequence,java.lang.String)>/$i0	int	<org.springframework.boot.loader.jar.JarURLConnection: int indexOfRootSpec(org.springframework.boot.loader.jar.StringSequence,java.lang.String)>
<org.springframework.boot.loader.jar.JarFileEntries: void sort(int,int)>/assign-cast/0	30	-1	<org.springframework.boot.loader.jar.JarFileEntries: void sort(int,int)>/$i0	int	<org.springframework.boot.loader.jar.JarFileEntries: void sort(int,int)>
<org.springframework.boot.loader.jar.JarFileEntries: void sort(int,int)>/assign-cast/1	36	-1	<org.springframework.boot.loader.jar.JarFileEntries: void sort(int,int)>/$i1	int	<org.springframework.boot.loader.jar.JarFileEntries: void sort(int,int)>
<org.springframework.boot.loader.data.RandomAccessDataFile: int readByte(long)>/assign-cast/1	6	-1	<org.springframework.boot.loader.data.RandomAccessDataFile: int readByte(long)>/$i1	int	<org.springframework.boot.loader.data.RandomAccessDataFile: int readByte(long)>
<org.springframework.boot.loader.data.RandomAccessDataFile: int read(byte[],long,int,int)>/assign-cast/1	9	-1	<org.springframework.boot.loader.data.RandomAccessDataFile: int read(byte[],long,int,int)>/$i1	int	<org.springframework.boot.loader.data.RandomAccessDataFile: int read(byte[],long,int,int)>
<org.springframework.boot.loader.jar.JarFileEntries: int getFirstIndex(int)>/assign-cast/0	7	-1	<org.springframework.boot.loader.jar.JarFileEntries: int getFirstIndex(int)>/$i0	int	<org.springframework.boot.loader.jar.JarFileEntries: int getFirstIndex(int)>
<org.springframework.boot.loader.jar.JarFileEntries: int getFirstIndex(int)>/assign-cast/1	16	-1	<org.springframework.boot.loader.jar.JarFileEntries: int getFirstIndex(int)>/$i1	int	<org.springframework.boot.loader.jar.JarFileEntries: int getFirstIndex(int)>
<org.springframework.boot.loader.jar.AsciiBytes: boolean matches(java.lang.CharSequence,char)>/assign-cast/3	56	65535	<org.springframework.boot.loader.jar.AsciiBytes: boolean matches(java.lang.CharSequence,char)>/$i3	int	<org.springframework.boot.loader.jar.AsciiBytes: boolean matches(java.lang.CharSequence,char)>
<org.springframework.boot.loader.jar.AsciiBytes: boolean matches(java.lang.CharSequence,char)>/assign-cast/5	63	55232	<org.springframework.boot.loader.jar.AsciiBytes: boolean matches(java.lang.CharSequence,char)>/$i5	int	<org.springframework.boot.loader.jar.AsciiBytes: boolean matches(java.lang.CharSequence,char)>
<org.springframework.boot.loader.jar.AsciiBytes: boolean matches(java.lang.CharSequence,char)>/assign-cast/7	73	56320	<org.springframework.boot.loader.jar.AsciiBytes: boolean matches(java.lang.CharSequence,char)>/$i7	int	<org.springframework.boot.loader.jar.AsciiBytes: boolean matches(java.lang.CharSequence,char)>
<org.springframework.boot.loader.jar.AsciiBytes: int hashCode()>/assign-cast/3	45	65535	<org.springframework.boot.loader.jar.AsciiBytes: int hashCode()>/$i3	int	<org.springframework.boot.loader.jar.AsciiBytes: int hashCode()>
<org.springframework.boot.loader.jar.AsciiBytes: int hashCode()>/assign-cast/4	52	55232	<org.springframework.boot.loader.jar.AsciiBytes: int hashCode()>/$i4	int	<org.springframework.boot.loader.jar.AsciiBytes: int hashCode()>
<org.springframework.boot.loader.jar.AsciiBytes: int hashCode()>/assign-cast/5	57	56320	<org.springframework.boot.loader.jar.AsciiBytes: int hashCode()>/$i5	int	<org.springframework.boot.loader.jar.AsciiBytes: int hashCode()>
<org.springframework.boot.loader.jar.ZipInflaterInputStream: int read(byte[],int,int)>/assign-cast/0	5	-1	<org.springframework.boot.loader.jar.ZipInflaterInputStream: int read(byte[],int,int)>/$i0	int	<org.springframework.boot.loader.jar.ZipInflaterInputStream: int read(byte[],int,int)>
<org.springframework.boot.loader.archive.JarFileArchive: org.springframework.boot.loader.archive.Archive getUnpackedNestedArchive(java.util.jar.JarEntry)>/assign-cast/0	5	-1	<org.springframework.boot.loader.archive.JarFileArchive: org.springframework.boot.loader.archive.Archive getUnpackedNestedArchive(java.util.jar.JarEntry)>/$i0	int	<org.springframework.boot.loader.archive.JarFileArchive: org.springframework.boot.loader.archive.Archive getUnpackedNestedArchive(java.util.jar.JarEntry)>
<org.springframework.boot.loader.archive.JarFileArchive: void unpack(java.util.jar.JarEntry,java.io.File)>/assign-cast/0	9	32768	<org.springframework.boot.loader.archive.JarFileArchive: void unpack(java.util.jar.JarEntry,java.io.File)>/$i0	int	<org.springframework.boot.loader.archive.JarFileArchive: void unpack(java.util.jar.JarEntry,java.io.File)>
<org.springframework.boot.loader.archive.JarFileArchive: void unpack(java.util.jar.JarEntry,java.io.File)>/assign-cast/1	12	-1	<org.springframework.boot.loader.archive.JarFileArchive: void unpack(java.util.jar.JarEntry,java.io.File)>/$i1	int	<org.springframework.boot.loader.archive.JarFileArchive: void unpack(java.util.jar.JarEntry,java.io.File)>
<org.springframework.boot.loader.data.RandomAccessDataFile$DataInputStream: int read()>/assign-cast/1	5	-1	<org.springframework.boot.loader.data.RandomAccessDataFile$DataInputStream: int read()>/$i0	int	<org.springframework.boot.loader.data.RandomAccessDataFile$DataInputStream: int read()>
<org.springframework.boot.loader.data.RandomAccessDataFile$DataInputStream: int doRead(byte[],int,int)>/assign-cast/1	10	-1	<org.springframework.boot.loader.data.RandomAccessDataFile$DataInputStream: int doRead(byte[],int,int)>/$i0	int	<org.springframework.boot.loader.data.RandomAccessDataFile$DataInputStream: int doRead(byte[],int,int)>
<org.springframework.boot.loader.util.SystemPropertyUtils: java.lang.String parseStringValue(java.util.Properties,java.lang.String,java.lang.String,java.util.Set)>/assign-cast/0	12	-1	<org.springframework.boot.loader.util.SystemPropertyUtils: java.lang.String parseStringValue(java.util.Properties,java.lang.String,java.lang.String,java.util.Set)>/$i0	int	<org.springframework.boot.loader.util.SystemPropertyUtils: java.lang.String parseStringValue(java.util.Properties,java.lang.String,java.lang.String,java.util.Set)>
<org.springframework.boot.loader.util.SystemPropertyUtils: java.lang.String parseStringValue(java.util.Properties,java.lang.String,java.lang.String,java.util.Set)>/assign-cast/1	15	-1	<org.springframework.boot.loader.util.SystemPropertyUtils: java.lang.String parseStringValue(java.util.Properties,java.lang.String,java.lang.String,java.util.Set)>/$i1	int	<org.springframework.boot.loader.util.SystemPropertyUtils: java.lang.String parseStringValue(java.util.Properties,java.lang.String,java.lang.String,java.util.Set)>
<org.springframework.boot.loader.util.SystemPropertyUtils: java.lang.String parseStringValue(java.util.Properties,java.lang.String,java.lang.String,java.util.Set)>/assign-cast/2	41	-1	<org.springframework.boot.loader.util.SystemPropertyUtils: java.lang.String parseStringValue(java.util.Properties,java.lang.String,java.lang.String,java.util.Set)>/$i2	int	<org.springframework.boot.loader.util.SystemPropertyUtils: java.lang.String parseStringValue(java.util.Properties,java.lang.String,java.lang.String,java.util.Set)>
<org.springframework.boot.loader.util.SystemPropertyUtils: java.lang.String parseStringValue(java.util.Properties,java.lang.String,java.lang.String,java.util.Set)>/assign-cast/3	79	-1	<org.springframework.boot.loader.util.SystemPropertyUtils: java.lang.String parseStringValue(java.util.Properties,java.lang.String,java.lang.String,java.util.Set)>/$i3	int	<org.springframework.boot.loader.util.SystemPropertyUtils: java.lang.String parseStringValue(java.util.Properties,java.lang.String,java.lang.String,java.util.Set)>
<org.springframework.boot.loader.util.SystemPropertyUtils: int findPlaceholderEndIndex(java.lang.CharSequence,int)>/assign-cast/0	20	-1	<org.springframework.boot.loader.util.SystemPropertyUtils: int findPlaceholderEndIndex(java.lang.CharSequence,int)>/$i0	int	<org.springframework.boot.loader.util.SystemPropertyUtils: int findPlaceholderEndIndex(java.lang.CharSequence,int)>
<org.springframework.boot.loader.util.SystemPropertyUtils: int findPlaceholderEndIndex(java.lang.CharSequence,int)>/assign-cast/1	37	-1	<org.springframework.boot.loader.util.SystemPropertyUtils: int findPlaceholderEndIndex(java.lang.CharSequence,int)>/$i1	int	<org.springframework.boot.loader.util.SystemPropertyUtils: int findPlaceholderEndIndex(java.lang.CharSequence,int)>
<org.springframework.boot.loader.PropertiesLauncher: java.util.List getNestedArchives(java.lang.String)>/assign-cast/0	20	-1	<org.springframework.boot.loader.PropertiesLauncher: java.util.List getNestedArchives(java.lang.String)>/$i0	int	<org.springframework.boot.loader.PropertiesLauncher: java.util.List getNestedArchives(java.lang.String)>
<org.springframework.boot.loader.jar.JarURLConnection$JarEntryName: char decodeEscapeSequence(java.lang.String,int)>/assign-cast/0	11	-1	<org.springframework.boot.loader.jar.JarURLConnection$JarEntryName: char decodeEscapeSequence(java.lang.String,int)>/$i0	int	<org.springframework.boot.loader.jar.JarURLConnection$JarEntryName: char decodeEscapeSequence(java.lang.String,int)>
<org.springframework.boot.loader.jar.JarURLConnection$JarEntryName: char decodeEscapeSequence(java.lang.String,int)>/assign-cast/1	13	-1	<org.springframework.boot.loader.jar.JarURLConnection$JarEntryName: char decodeEscapeSequence(java.lang.String,int)>/$i1	int	<org.springframework.boot.loader.jar.JarURLConnection$JarEntryName: char decodeEscapeSequence(java.lang.String,int)>
