<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: void <init>(org.springframework.boot.loader.data.RandomAccessData)>/fresh-null-assign/0	4	256	<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: void <init>(org.springframework.boot.loader.data.RandomAccessData)>/$numconstant0	<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: void <init>(org.springframework.boot.loader.data.RandomAccessData)>
<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: void <init>(org.springframework.boot.loader.data.RandomAccessData)>/fresh-null-assign/1	7	22	<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: void <init>(org.springframework.boot.loader.data.RandomAccessData)>/$numconstant1	<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: void <init>(org.springframework.boot.loader.data.RandomAccessData)>
<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: boolean isValid()>/fresh-null-assign/0	8	4	<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: boolean isValid()>/$numconstant0	<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: boolean isValid()>
<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: boolean isValid()>/fresh-null-assign/1	12	0	<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: boolean isValid()>/$numconstant1	<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: boolean isValid()>
<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: boolean isValid()>/fresh-null-assign/2	17	2	<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: boolean isValid()>/$numconstant2	<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: boolean isValid()>
<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: boolean isValid()>/assign/9	23	1	<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: boolean isValid()>/$stack17	<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: boolean isValid()>
<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: boolean isValid()>/assign/10	25	0	<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: boolean isValid()>/$stack17_$$A_1	<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: boolean isValid()>
<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: long getStartOfArchive(org.springframework.boot.loader.data.RandomAccessData)>/fresh-null-assign/0	6	4	<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: long getStartOfArchive(org.springframework.boot.loader.data.RandomAccessData)>/$numconstant0	<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: long getStartOfArchive(org.springframework.boot.loader.data.RandomAccessData)>
<org.springframework.boot.loader.jar.StringSequence: void <init>(java.lang.String)>/fresh-null-assign/0	10	0	<org.springframework.boot.loader.jar.StringSequence: void <init>(java.lang.String)>/$numconstant0	<org.springframework.boot.loader.jar.StringSequence: void <init>(java.lang.String)>
<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: long getStartOfArchive(org.springframework.boot.loader.data.RandomAccessData)>/fresh-null-assign/1	11	4	<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: long getStartOfArchive(org.springframework.boot.loader.data.RandomAccessData)>/$numconstant1	<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: long getStartOfArchive(org.springframework.boot.loader.data.RandomAccessData)>
<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: org.springframework.boot.loader.data.RandomAccessData getCentralDirectory(org.springframework.boot.loader.data.RandomAccessData)>/fresh-null-assign/0	6	4	<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: org.springframework.boot.loader.data.RandomAccessData getCentralDirectory(org.springframework.boot.loader.data.RandomAccessData)>/$numconstant0	<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: org.springframework.boot.loader.data.RandomAccessData getCentralDirectory(org.springframework.boot.loader.data.RandomAccessData)>
<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: org.springframework.boot.loader.data.RandomAccessData getCentralDirectory(org.springframework.boot.loader.data.RandomAccessData)>/fresh-null-assign/1	11	4	<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: org.springframework.boot.loader.data.RandomAccessData getCentralDirectory(org.springframework.boot.loader.data.RandomAccessData)>/$numconstant1	<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: org.springframework.boot.loader.data.RandomAccessData getCentralDirectory(org.springframework.boot.loader.data.RandomAccessData)>
<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: int getNumberOfRecords()>/fresh-null-assign/0	5	2	<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: int getNumberOfRecords()>/$numconstant0	<org.springframework.boot.loader.jar.CentralDirectoryEndRecord: int getNumberOfRecords()>
<org.springframework.boot.loader.jar.StringSequence: boolean isEmpty()>/assign/2	3	1	<org.springframework.boot.loader.jar.StringSequence: boolean isEmpty()>/$stack2	<org.springframework.boot.loader.jar.StringSequence: boolean isEmpty()>
<org.springframework.boot.loader.jar.StringSequence: boolean isEmpty()>/assign/3	5	0	<org.springframework.boot.loader.jar.StringSequence: boolean isEmpty()>/$stack2_$$A_1	<org.springframework.boot.loader.jar.StringSequence: boolean isEmpty()>
<org.springframework.boot.loader.jar.JarFile: void <init>(org.springframework.boot.loader.data.RandomAccessDataFile,java.lang.String,org.springframework.boot.loader.data.RandomAccessData,org.springframework.boot.loader.jar.JarEntryFilter,org.springframework.boot.loader.jar.JarFile$JarFileType,java.util.function.Supplier)>/assign/12	21	1	<org.springframework.boot.loader.jar.JarFile: void <init>(org.springframework.boot.loader.data.RandomAccessDataFile,java.lang.String,org.springframework.boot.loader.data.RandomAccessData,org.springframework.boot.loader.jar.JarEntryFilter,org.springframework.boot.loader.jar.JarFile$JarFileType,java.util.function.Supplier)>/$stack19	<org.springframework.boot.loader.jar.JarFile: void <init>(org.springframework.boot.loader.data.RandomAccessDataFile,java.lang.String,org.springframework.boot.loader.data.RandomAccessData,org.springframework.boot.loader.jar.JarEntryFilter,org.springframework.boot.loader.jar.JarFile$JarFileType,java.util.function.Supplier)>
<org.springframework.boot.loader.jar.JarFile: void <init>(org.springframework.boot.loader.data.RandomAccessDataFile,java.lang.String,org.springframework.boot.loader.data.RandomAccessData,org.springframework.boot.loader.jar.JarEntryFilter,org.springframework.boot.loader.jar.JarFile$JarFileType,java.util.function.Supplier)>/assign/13	23	0	<org.springframework.boot.loader.jar.JarFile: void <init>(org.springframework.boot.loader.data.RandomAccessDataFile,java.lang.String,org.springframework.boot.loader.data.RandomAccessData,org.springframework.boot.loader.jar.JarEntryFilter,org.springframework.boot.loader.jar.JarFile$JarFileType,java.util.function.Supplier)>/$stack19_$$A_1	<org.springframework.boot.loader.jar.JarFile: void <init>(org.springframework.boot.loader.data.RandomAccessDataFile,java.lang.String,org.springframework.boot.loader.data.RandomAccessData,org.springframework.boot.loader.jar.JarEntryFilter,org.springframework.boot.loader.jar.JarFile$JarFileType,java.util.function.Supplier)>
<org.springframework.boot.loader.jar.StringSequence: boolean equals(java.lang.Object)>/fresh-null-assign/0	4	1	<org.springframework.boot.loader.jar.StringSequence: boolean equals(java.lang.Object)>/$numconstant0	<org.springframework.boot.loader.jar.StringSequence: boolean equals(java.lang.Object)>
<org.springframework.boot.loader.jar.StringSequence: boolean equals(java.lang.Object)>/fresh-null-assign/1	10	0	<org.springframework.boot.loader.jar.StringSequence: boolean equals(java.lang.Object)>/$numconstant1	<org.springframework.boot.loader.jar.StringSequence: boolean equals(java.lang.Object)>
<org.springframework.boot.loader.jar.StringSequence: boolean equals(java.lang.Object)>/assign/6	15	0	<org.springframework.boot.loader.jar.StringSequence: boolean equals(java.lang.Object)>/i#_126	<org.springframework.boot.loader.jar.StringSequence: boolean equals(java.lang.Object)>
<org.springframework.boot.loader.jar.StringSequence: boolean equals(java.lang.Object)>/fresh-null-assign/2	30	0	<org.springframework.boot.loader.jar.StringSequence: boolean equals(java.lang.Object)>/$numconstant2	<org.springframework.boot.loader.jar.StringSequence: boolean equals(java.lang.Object)>
<org.springframework.boot.loader.jar.StringSequence: boolean equals(java.lang.Object)>/fresh-null-assign/3	34	1	<org.springframework.boot.loader.jar.StringSequence: boolean equals(java.lang.Object)>/$numconstant3	<org.springframework.boot.loader.jar.StringSequence: boolean equals(java.lang.Object)>
<org.springframework.boot.loader.jar.StringSequence: boolean equals(java.lang.Object)>/fresh-null-assign/4	36	1	<org.springframework.boot.loader.jar.StringSequence: boolean equals(java.lang.Object)>/$numconstant4	<org.springframework.boot.loader.jar.StringSequence: boolean equals(java.lang.Object)>
<org.springframework.boot.loader.jar.JarFile: org.springframework.boot.loader.jar.JarFile createJarFileFromDirectoryEntry(org.springframework.boot.loader.jar.JarEntry)>/fresh-null-assign/4	19	0	<org.springframework.boot.loader.jar.JarFile: org.springframework.boot.loader.jar.JarFile createJarFileFromDirectoryEntry(org.springframework.boot.loader.jar.JarEntry)>/$numconstant0	<org.springframework.boot.loader.jar.JarFile: org.springframework.boot.loader.jar.JarFile createJarFileFromDirectoryEntry(org.springframework.boot.loader.jar.JarEntry)>
<org.springframework.boot.loader.jar.Handler: java.net.URLConnection openFallbackConnection(java.net.URL,java.lang.Exception)>/fresh-null-assign/0	11	0	<org.springframework.boot.loader.jar.Handler: java.net.URLConnection openFallbackConnection(java.net.URL,java.lang.Exception)>/$numconstant0	<org.springframework.boot.loader.jar.Handler: java.net.URLConnection openFallbackConnection(java.net.URL,java.lang.Exception)>
<org.springframework.boot.loader.jar.Handler: java.net.URLConnection openFallbackConnection(java.net.URL,java.lang.Exception)>/fresh-null-assign/2	17	1	<org.springframework.boot.loader.jar.Handler: java.net.URLConnection openFallbackConnection(java.net.URL,java.lang.Exception)>/$numconstant1	<org.springframework.boot.loader.jar.Handler: java.net.URLConnection openFallbackConnection(java.net.URL,java.lang.Exception)>
<org.springframework.boot.loader.jar.Handler: java.net.URLStreamHandler getFallbackHandler()>/assign/2	7	0	<org.springframework.boot.loader.jar.Handler: java.net.URLStreamHandler getFallbackHandler()>/l3#_141	<org.springframework.boot.loader.jar.Handler: java.net.URLStreamHandler getFallbackHandler()>
<org.springframework.boot.loader.jar.Handler: java.net.URLConnection openConnection(java.net.URLStreamHandler,java.net.URL)>/fresh-null-assign/1	12	1	<org.springframework.boot.loader.jar.Handler: java.net.URLConnection openConnection(java.net.URLStreamHandler,java.net.URL)>/$numconstant0	<org.springframework.boot.loader.jar.Handler: java.net.URLConnection openConnection(java.net.URLStreamHandler,java.net.URL)>
<org.springframework.boot.loader.jar.Handler: void parseURL(java.net.URL,java.lang.String,int,int)>/fresh-null-assign/0	8	1	<org.springframework.boot.loader.jar.Handler: void parseURL(java.net.URL,java.lang.String,int,int)>/$numconstant0	<org.springframework.boot.loader.jar.Handler: void parseURL(java.net.URL,java.lang.String,int,int)>
<org.springframework.boot.loader.jar.Handler: void parseURL(java.net.URL,java.lang.String,int,int)>/fresh-null-assign/1	9	0	<org.springframework.boot.loader.jar.Handler: void parseURL(java.net.URL,java.lang.String,int,int)>/$numconstant1	<org.springframework.boot.loader.jar.Handler: void parseURL(java.net.URL,java.lang.String,int,int)>
<org.springframework.boot.loader.jar.Handler: void parseURL(java.net.URL,java.lang.String,int,int)>/fresh-null-assign/3	11	0	<org.springframework.boot.loader.jar.Handler: void parseURL(java.net.URL,java.lang.String,int,int)>/$numconstant2	<org.springframework.boot.loader.jar.Handler: void parseURL(java.net.URL,java.lang.String,int,int)>
<org.springframework.boot.loader.jar.Handler: java.lang.String getFileFromSpec(java.lang.String)>/fresh-null-assign/3	20	0	<org.springframework.boot.loader.jar.Handler: java.lang.String getFileFromSpec(java.lang.String)>/$numconstant0	<org.springframework.boot.loader.jar.Handler: java.lang.String getFileFromSpec(java.lang.String)>
<org.springframework.boot.loader.jar.Handler: java.lang.String getFileFromContext(java.net.URL,java.lang.String)>/fresh-null-assign/2	14	1	<org.springframework.boot.loader.jar.Handler: java.lang.String getFileFromContext(java.net.URL,java.lang.String)>/$numconstant0	<org.springframework.boot.loader.jar.Handler: java.lang.String getFileFromContext(java.net.URL,java.lang.String)>
<org.springframework.boot.loader.jar.Handler: java.lang.String getFileFromContext(java.net.URL,java.lang.String)>/fresh-null-assign/4	28	47	<org.springframework.boot.loader.jar.Handler: java.lang.String getFileFromContext(java.net.URL,java.lang.String)>/$numconstant1	<org.springframework.boot.loader.jar.Handler: java.lang.String getFileFromContext(java.net.URL,java.lang.String)>
<org.springframework.boot.loader.jar.Handler: java.lang.String getFileFromContext(java.net.URL,java.lang.String)>/fresh-null-assign/7	47	0	<org.springframework.boot.loader.jar.Handler: java.lang.String getFileFromContext(java.net.URL,java.lang.String)>/$numconstant2	<org.springframework.boot.loader.jar.Handler: java.lang.String getFileFromContext(java.net.URL,java.lang.String)>
<org.springframework.boot.loader.jar.Handler: java.lang.String trimToJarRoot(java.lang.String)>/fresh-null-assign/3	19	0	<org.springframework.boot.loader.jar.Handler: java.lang.String trimToJarRoot(java.lang.String)>/$numconstant0	<org.springframework.boot.loader.jar.Handler: java.lang.String trimToJarRoot(java.lang.String)>
<org.springframework.boot.loader.jar.Handler: java.lang.String normalize(java.lang.String)>/fresh-null-assign/3	20	0	<org.springframework.boot.loader.jar.Handler: java.lang.String normalize(java.lang.String)>/$numconstant0	<org.springframework.boot.loader.jar.Handler: java.lang.String normalize(java.lang.String)>
